時間,lon,lat,無意義,往東北,往東南,往西南,往西北,停止
11-14_23-55-00,121.607,25.001,0.0,2,7,2,1,22
11-14_23-55-00,121.551,25.021,0.0,15,9,14,17,179
11-14_23-55-00,121.585,25.041,0.0,5,5,12,5,151
11-14_23-55-00,121.531,25.041,0.0,8,7,9,7,161
11-14_23-55-00,121.599,25.081,0.0,18,4,7,1,135
11-14_23-55-00,121.497,25.021,0.0,9,15,14,12,207
11-14_23-55-00,121.505,25.031,0.0,11,7,10,13,219
11-14_23-55-00,121.549,25.041,0.0,11,19,22,20,153
11-14_23-55-00,121.493,25.061,0.0,21,16,22,16,208
11-14_23-55-00,121.655,25.061,0.0,10,15,19,7,237
11-14_23-55-00,121.555,25.071,0.0,1,0,1,1,1
11-14_23-55-00,121.507,25.011,0.0,5,8,12,10,62
11-14_23-55-00,121.583,25.061,0.0,15,8,11,9,113
11-14_23-55-00,121.653,25.081,0.0,0,4,0,0,0
11-14_23-55-00,121.553,25.001,0.0,14,21,22,6,195
11-14_23-55-00,121.575,25.051,0.0,5,6,6,7,96
11-14_23-55-00,121.521,25.051,0.0,13,18,18,14,219
11-14_23-55-00,121.533,25.021,0.0,5,13,11,15,186
11-14_23-55-00,121.611,25.051,0.0,0,1,2,1,10
11-14_23-55-00,121.535,25.001,0.0,6,6,9,12,70
11-14_23-55-00,121.545,25.081,0.0,8,11,10,10,166
11-14_23-55-00,121.547,25.061,0.0,11,9,15,6,184
11-14_23-55-00,121.557,25.051,0.0,19,12,14,20,230
11-14_23-55-00,121.519,25.071,0.0,10,6,14,6,196
11-14_23-55-00,121.491,25.081,0.0,7,5,15,5,157
11-14_23-55-00,121.525,25.011,0.0,3,9,7,5,27
11-14_23-55-00,121.463,25.091,0.0,11,1,4,4,69
11-14_23-55-00,121.523,25.031,0.0,6,12,9,9,142
11-14_23-55-00,121.473,25.081,0.0,14,10,21,14,222
11-14_23-55-00,121.601,25.061,0.0,1,1,2,0,8
11-14_23-55-00,121.517,25.091,0.0,17,6,15,21,161
11-14_23-55-00,121.627,25.071,0.0,1,0,1,7,24
11-14_23-55-00,121.471,25.011,0.0,11,11,16,12,132
11-14_23-55-00,121.577,25.031,0.0,2,4,6,2,40
11-14_23-55-00,121.529,25.061,0.0,14,13,20,12,200
11-14_23-55-00,121.609,25.071,0.0,15,20,14,16,300
11-14_23-55-00,121.637,25.061,0.0,5,4,9,9,42
11-14_23-55-00,121.481,25.001,0.0,12,17,28,18,338
11-14_23-55-00,121.581,25.081,0.0,13,18,15,13,146
11-14_23-55-00,121.475,25.061,0.0,3,1,2,6,9
11-14_23-55-00,121.499,25.091,0.0,2,1,4,6,15
11-14_23-55-00,121.559,25.031,0.0,10,17,14,23,211
11-14_23-55-00,121.501,25.071,0.0,8,7,13,18,158
11-14_23-55-00,121.521,25.003,0.0,13,18,21,30,254
11-14_23-55-00,121.571,25.043,0.0,5,18,25,19,219
11-14_23-55-00,121.499,25.043,0.0,2,1,2,2,7
11-14_23-55-00,121.519,25.023,0.0,15,12,17,12,209
11-14_23-55-00,121.497,25.063,0.0,6,11,23,13,240
11-14_23-55-00,121.553,25.043,0.0,10,14,12,16,236
11-14_23-55-00,121.601,25.013,0.0,0,0,0,0,1
11-14_23-55-00,121.469,25.073,0.0,4,3,7,5,68
11-14_23-55-00,121.527,25.033,0.0,6,13,21,7,115
11-14_23-55-00,121.489,25.053,0.0,12,15,10,28,208
11-14_23-55-00,121.595,25.073,0.0,3,3,8,5,105
11-14_23-55-00,121.475,25.013,0.0,15,15,17,9,166
11-14_23-55-00,121.487,25.073,0.0,10,9,5,8,132
11-14_23-55-00,121.549,25.083,0.0,16,15,16,23,339
11-14_23-55-00,121.573,25.023,0.0,0,7,3,0,24
11-14_23-55-00,121.581,25.033,0.0,0,7,2,0,31
11-14_23-55-00,121.543,25.053,0.0,25,15,22,29,141
11-14_23-55-00,121.501,25.023,0.0,3,10,11,2,192
11-14_23-55-00,121.555,25.023,0.0,8,17,18,12,213
11-14_23-55-00,121.647,25.093,0.0,0,0,6,0,27
11-14_23-55-00,121.567,25.083,0.0,6,13,17,19,161
11-14_23-55-00,121.465,25.023,0.0,11,15,22,12,135
11-14_23-55-00,121.521,25.093,0.0,5,12,9,7,129
11-14_23-55-00,121.503,25.003,0.0,10,14,25,14,278
11-14_23-55-00,121.471,25.053,0.0,1,2,6,3,36
11-14_23-55-00,121.547,25.013,0.0,0,2,2,2,36
11-14_23-55-00,121.517,25.043,0.0,8,5,10,12,199
11-14_23-55-00,121.551,25.063,0.0,3,2,2,5,71
11-14_23-55-00,121.491,25.033,0.0,8,9,8,9,203
11-14_23-55-00,121.569,25.063,0.0,6,2,3,2,22
11-14_23-55-00,121.597,25.053,0.0,3,3,3,0,21
11-14_23-55-00,121.637,25.013,0.0,1,1,3,4,29
11-14_23-55-00,121.557,25.003,0.0,8,9,9,3,47
11-14_23-55-00,121.605,25.063,0.0,2,0,0,0,8
11-14_23-55-00,121.623,25.063,0.0,2,1,1,1,33
11-14_23-55-00,121.525,25.053,0.0,16,14,27,19,229
11-14_23-55-00,121.463,25.043,0.0,3,2,3,2,73
11-14_23-55-00,121.473,25.033,0.0,9,4,9,12,166
11-14_23-55-00,121.631,25.073,0.0,8,2,3,5,47
11-14_23-55-00,121.577,25.073,0.0,3,5,11,4,55
11-14_23-55-00,121.579,25.053,0.0,4,8,8,10,33
11-14_23-55-00,121.523,25.073,0.0,1,1,1,2,21
11-14_23-55-00,121.611,25.003,0.0,2,0,1,0,5
11-14_23-55-00,121.659,25.063,0.0,11,4,5,6,76
11-14_23-55-00,121.461,25.063,0.0,8,2,0,1,12
11-14_23-55-00,121.529,25.013,0.0,5,7,15,9,82
11-14_23-55-00,121.495,25.083,0.0,8,17,23,16,149
11-14_23-55-00,121.541,25.073,0.0,1,2,1,3,10
11-14_23-55-00,121.603,25.083,0.0,1,5,0,0,19
11-14_23-55-00,121.467,25.093,0.0,5,5,8,4,29
11-14_23-55-00,121.515,25.063,0.0,10,10,11,18,168
11-14_23-55-00,121.545,25.033,0.0,9,7,16,10,262
11-14_23-55-00,121.467,25.003,0.0,8,8,14,20,86
11-14_23-55-00,121.513,25.083,0.0,7,9,4,4,58
11-14_23-55-00,121.617,25.033,0.0,3,12,7,2,9
11-14_23-55-00,121.561,25.053,0.0,7,12,8,12,174
11-14_23-55-00,121.585,25.083,0.0,2,4,6,2,51
11-14_23-55-00,121.507,25.053,0.0,5,4,8,9,51
11-14_23-55-00,121.503,25.093,0.0,7,6,3,4,123
11-14_23-55-00,121.531,25.083,0.0,0,1,1,1,51
11-14_23-55-00,121.533,25.063,0.0,23,19,15,20,171
11-14_23-55-00,121.511,25.013,0.0,13,18,23,10,257
11-14_23-55-00,121.615,25.053,0.0,4,3,7,11,67
11-14_23-55-00,121.509,25.033,0.0,2,5,1,4,55
11-14_23-55-00,121.563,25.033,0.0,11,12,21,6,84
11-14_23-55-00,121.587,25.063,0.0,1,1,3,4,30
11-14_23-55-00,121.639,25.083,0.0,3,1,3,5,21
11-14_23-55-00,121.613,25.073,0.0,6,12,6,13,125
11-14_23-55-00,121.589,25.043,0.0,5,7,7,3,76
11-14_23-55-00,121.537,25.023,0.0,8,7,9,3,74
11-14_23-55-00,121.479,25.063,0.0,4,6,10,3,18
11-14_23-55-00,121.477,25.083,0.0,8,16,21,10,185
11-14_23-55-00,121.483,25.023,0.0,13,18,20,21,262
11-14_23-55-00,121.641,25.063,0.0,10,9,15,6,183
11-14_23-55-00,121.539,25.003,0.0,11,19,13,14,156
11-14_23-55-00,121.535,25.043,0.0,10,7,9,8,127
11-14_23-55-00,121.485,25.003,0.0,13,19,15,11,321
11-14_23-55-00,121.551,25.061,0.0,9,8,2,6,60
11-14_23-55-00,121.499,25.041,0.0,9,3,13,8,83
11-14_23-55-00,121.525,25.051,0.0,18,22,24,12,504
11-14_23-55-00,121.557,25.001,0.0,20,9,16,7,167
11-14_23-55-00,121.529,25.011,0.0,2,4,1,1,18
11-14_23-55-00,121.659,25.061,0.0,10,9,18,5,105
11-14_23-55-00,121.631,25.071,0.0,6,3,14,11,161
11-14_23-55-00,121.497,25.061,0.0,12,12,19,17,246
11-14_23-55-00,121.605,25.061,0.0,1,0,3,0,15
11-14_23-55-00,121.555,25.021,0.0,5,22,15,14,179
11-14_23-55-00,121.527,25.031,0.0,7,8,14,9,189
11-14_23-55-00,121.503,25.001,0.0,10,7,15,9,202
11-14_23-55-00,121.579,25.051,0.0,9,14,9,3,105
11-14_23-55-00,121.473,25.031,0.0,15,15,17,15,251
11-14_23-55-00,121.467,25.091,0.0,6,3,7,8,113
11-14_23-55-00,121.549,25.081,0.0,15,19,11,7,256
11-14_23-55-00,121.475,25.011,0.0,7,18,20,13,172
11-14_23-55-00,121.495,25.081,0.0,8,8,20,13,176
11-14_23-55-00,121.521,25.091,0.0,8,10,18,7,216
11-14_23-55-00,121.509,25.031,0.0,4,7,11,3,75
11-14_23-55-00,121.523,25.071,0.0,5,5,1,8,24
11-14_23-55-00,121.577,25.071,0.0,1,2,8,1,20
11-14_23-55-00,121.485,25.001,0.0,8,14,9,8,180
11-14_23-55-00,121.501,25.021,0.0,5,1,8,6,110
11-14_23-55-00,121.471,25.051,0.0,1,3,6,5,60
11-14_23-55-00,121.477,25.081,0.0,6,12,11,15,175
11-14_23-55-00,121.537,25.021,0.0,3,2,3,1,9
11-14_23-55-00,121.637,25.011,0.0,2,3,3,2,38
11-14_23-55-00,121.535,25.041,0.0,10,17,18,16,253
11-14_23-55-00,121.553,25.041,0.0,20,39,37,17,515
11-14_23-55-00,121.511,25.011,0.0,15,18,31,19,360
11-14_23-55-00,121.563,25.031,0.0,7,9,10,3,65
11-14_23-55-00,121.635,25.031,0.0,0,1,1,0,1
11-14_23-55-00,121.539,25.001,0.0,9,24,20,21,194
11-14_23-55-00,121.533,25.061,0.0,12,16,20,12,229
11-14_23-55-00,121.585,25.081,0.0,0,3,4,1,12
11-14_23-55-00,121.587,25.061,0.0,9,9,10,13,99
11-14_23-55-00,121.641,25.061,0.0,4,15,15,11,56
11-14_23-55-00,121.505,25.071,0.0,5,5,3,1,41
11-14_23-55-00,121.639,25.081,0.0,7,4,4,5,142
11-14_23-55-00,121.507,25.051,0.0,3,2,8,6,33
11-14_23-55-00,121.613,25.071,0.0,9,4,10,6,162
11-14_23-55-00,121.561,25.051,0.0,7,9,11,8,141
11-14_23-55-00,121.503,25.091,0.0,6,9,4,9,107
11-14_23-55-00,121.615,25.051,0.0,1,3,7,10,23
11-14_23-55-00,121.479,25.061,0.0,0,2,3,3,6
11-14_23-55-00,121.559,25.071,0.0,0,2,0,0,6
11-14_23-55-00,121.617,25.031,0.0,0,0,1,0,2
11-14_23-55-00,121.483,25.021,0.0,14,29,15,13,361
11-14_23-55-00,121.589,25.041,0.0,9,5,10,10,154
11-14_23-55-00,121.573,25.021,0.0,2,2,2,1,14
11-14_23-55-00,121.487,25.071,0.0,13,7,9,7,119
11-14_23-55-00,121.461,25.061,0.0,14,7,11,20,122
11-14_23-55-00,121.571,25.041,0.0,10,11,14,6,127
11-14_23-55-00,121.625,25.041,0.0,6,3,2,7,25
11-14_23-55-00,121.569,25.061,0.0,5,7,4,3,110
11-14_23-55-00,121.595,25.071,0.0,11,7,9,6,159
11-14_23-55-00,121.575,25.001,0.0,5,2,5,4,38
11-14_23-55-00,121.567,25.081,0.0,2,1,10,2,84
11-14_23-55-00,121.519,25.021,0.0,4,7,11,6,69
11-14_23-55-00,121.467,25.001,0.0,8,11,19,21,217
11-14_23-55-00,121.517,25.041,0.0,4,9,7,9,67
11-14_23-55-00,121.521,25.001,0.0,9,14,19,17,192
11-14_23-55-00,121.513,25.081,0.0,4,8,3,9,84
11-14_23-55-00,121.489,25.051,0.0,15,16,20,12,289
11-14_23-55-00,121.491,25.031,0.0,12,15,4,7,99
11-14_23-55-00,121.647,25.091,0.0,3,1,3,1,61
11-14_23-55-00,121.515,25.061,0.0,9,17,20,9,234
11-14_23-55-00,121.543,25.051,0.0,9,12,20,22,211
11-14_23-55-00,121.623,25.061,0.0,3,2,2,1,22
11-14_23-55-00,121.597,25.051,0.0,2,0,2,0,26
11-14_23-55-00,121.465,25.021,0.0,12,16,26,13,182
11-14_23-55-00,121.545,25.031,0.0,6,19,11,16,252
11-14_23-55-00,121.485,25.091,0.0,4,0,1,5,15
11-14_23-55-00,121.463,25.041,0.0,4,1,7,2,22
11-14_23-55-00,121.539,25.047,0.0,7,10,13,9,157
11-14_23-55-00,121.509,25.077,0.0,3,5,7,3,19
11-14_23-55-00,121.565,25.057,0.0,15,14,23,12,127
11-14_23-55-00,121.489,25.007,0.0,0,1,6,4,46
11-14_23-55-00,121.461,25.017,0.0,11,17,5,11,139
11-14_23-55-00,121.597,25.007,0.0,2,2,2,0,24
11-14_23-55-00,121.617,25.077,0.0,8,2,7,9,147
11-14_23-55-00,121.591,25.067,0.0,8,10,11,11,149
11-14_23-55-00,121.563,25.077,0.0,1,3,0,6,32
11-14_23-55-00,121.513,25.037,0.0,4,2,5,2,57
11-14_23-55-00,121.619,25.057,0.0,1,0,1,2,40
11-14_23-55-00,121.483,25.067,0.0,7,15,18,10,228
11-14_23-55-00,121.541,25.027,0.0,11,13,18,13,181
11-14_23-55-00,121.567,25.037,0.0,21,24,28,36,264
11-14_23-55-00,121.515,25.017,0.0,19,24,21,22,341
11-14_23-55-00,121.621,25.037,0.0,1,2,5,3,89
11-14_23-55-00,121.589,25.087,0.0,13,8,8,5,122
11-14_23-55-00,121.645,25.067,0.0,7,2,0,1,18
11-14_23-55-00,121.537,25.067,0.0,10,10,16,14,150
11-14_23-55-00,121.593,25.047,0.0,6,10,12,7,105
11-14_23-55-00,121.511,25.057,0.0,7,11,12,15,186
11-14_23-55-00,121.481,25.087,0.0,7,14,23,10,237
11-14_23-55-00,121.473,25.077,0.0,1,2,6,0,9
11-14_23-55-00,121.525,25.097,0.0,6,4,3,11,101
11-14_23-55-00,121.531,25.037,0.0,7,8,17,9,171
11-14_23-55-00,121.553,25.087,0.0,1,0,0,2,10
11-14_23-55-00,121.559,25.027,0.0,5,12,10,4,66
11-14_23-55-00,121.635,25.077,0.0,3,2,2,3,45
11-14_23-55-00,121.585,25.037,0.0,4,7,12,3,65
11-14_23-55-00,121.609,25.067,0.0,2,5,12,1,25
11-14_23-55-00,121.555,25.067,0.0,0,0,1,0,0
11-14_23-55-00,121.479,25.017,0.0,8,4,12,23,155
11-14_23-55-00,121.583,25.057,0.0,7,5,12,3,100
11-14_23-55-00,121.477,25.037,0.0,5,0,4,5,27
11-14_23-55-00,121.505,25.027,0.0,9,7,17,10,172
11-14_23-55-00,121.507,25.007,0.0,19,19,23,17,311
11-14_23-55-00,121.503,25.047,0.0,4,2,8,9,43
11-14_23-55-00,121.527,25.077,0.0,6,2,3,4,13
11-14_23-55-00,121.501,25.067,0.0,15,12,17,25,372
11-14_23-55-00,121.561,25.007,0.0,4,4,6,6,93
11-14_23-55-00,121.475,25.057,0.0,1,3,5,2,14
11-14_23-55-00,121.637,25.057,0.0,0,2,3,0,8
11-14_23-55-00,121.533,25.017,0.0,7,18,27,14,159
11-14_23-55-00,121.581,25.077,0.0,7,8,6,5,208
11-14_23-55-00,121.529,25.057,0.0,10,18,30,19,335
11-14_23-55-00,121.557,25.047,0.0,19,15,23,17,260
11-14_23-55-00,121.655,25.057,0.0,3,4,8,3,63
11-14_23-55-00,121.467,25.047,0.0,4,3,4,4,29
11-14_23-55-00,121.653,25.077,0.0,0,1,0,0,3
11-14_23-55-00,121.519,25.067,0.0,9,9,10,8,197
11-14_23-55-00,121.465,25.067,0.0,1,0,0,3,5
11-14_23-55-00,121.579,25.007,0.0,0,0,1,0,4
11-14_23-55-00,121.463,25.087,0.0,8,6,15,9,134
11-14_23-55-00,121.549,25.037,0.0,8,12,11,8,182
11-14_23-55-00,121.523,25.027,0.0,8,9,14,9,120
11-14_23-55-00,121.627,25.067,0.0,5,7,6,4,84
11-14_23-55-00,121.547,25.057,0.0,6,6,11,9,210
11-14_23-55-00,121.575,25.047,0.0,12,10,21,20,247
11-14_23-55-00,121.471,25.007,0.0,6,20,22,21,193
11-14_23-55-00,121.495,25.037,0.0,5,4,6,8,114
11-14_23-55-00,121.497,25.017,0.0,2,11,7,0,41
11-14_23-55-00,121.601,25.057,0.0,3,5,9,5,148
11-14_23-55-00,121.525,25.007,0.0,11,11,14,13,153
11-14_23-55-00,121.493,25.057,0.0,11,22,21,16,325
11-14_23-55-00,121.543,25.097,0.0,1,3,1,4,31
11-14_23-55-00,121.469,25.027,0.0,10,12,13,16,132
11-14_23-55-00,121.491,25.077,0.0,5,12,10,7,250
11-14_23-55-00,121.551,25.017,0.0,5,1,6,1,44
11-14_23-55-00,121.573,25.067,0.0,2,0,0,2,10
11-14_23-55-00,121.521,25.047,0.0,8,12,13,7,88
11-14_23-55-00,121.517,25.087,0.0,5,7,13,3,73
11-14_23-55-00,121.571,25.087,0.0,3,1,2,3,44
11-14_23-55-00,121.501,25.063,0.0,20,20,26,30,330
11-14_23-55-00,121.471,25.093,0.0,9,12,15,8,147
11-14_23-55-00,121.557,25.043,0.0,7,13,10,2,139
11-14_23-55-00,121.635,25.073,0.0,8,6,5,7,50
11-14_23-55-00,121.473,25.073,0.0,4,2,7,4,63
11-14_23-55-00,121.533,25.013,0.0,4,6,10,5,91
11-14_23-55-00,121.477,25.033,0.0,5,6,12,4,206
11-14_23-55-00,121.479,25.013,0.0,4,12,12,13,212
11-14_23-55-00,121.641,25.013,0.0,2,1,0,2,9
11-14_23-55-00,121.475,25.053,0.0,2,4,9,3,59
11-14_23-55-00,121.553,25.083,0.0,6,10,15,3,98
11-14_23-55-00,121.525,25.093,0.0,4,9,12,8,65
11-14_23-55-00,121.507,25.003,0.0,9,9,13,15,155
11-14_23-55-00,121.555,25.063,0.0,1,1,2,2,46
11-14_23-55-00,121.639,25.033,0.0,0,1,0,0,2
11-14_23-55-00,121.615,25.003,0.0,3,1,2,3,35
11-14_23-55-00,121.531,25.033,0.0,11,10,21,12,156
11-14_23-55-00,121.581,25.073,0.0,7,11,9,5,102
11-14_23-55-00,121.505,25.023,0.0,0,1,3,2,18
11-14_23-55-00,121.585,25.033,0.0,0,0,1,0,0
11-14_23-55-00,121.499,25.083,0.0,7,5,4,8,123
11-14_23-55-00,121.583,25.053,0.0,5,7,7,5,67
11-14_23-55-00,121.503,25.043,0.0,18,31,29,22,372
11-14_23-55-00,121.611,25.043,0.0,0,0,0,0,2
11-14_23-55-00,121.559,25.023,0.0,9,10,12,10,111
11-14_23-55-00,121.529,25.053,0.0,10,15,16,15,162
11-14_23-55-00,121.527,25.073,0.0,1,0,0,5,17
11-14_23-55-00,121.609,25.063,0.0,1,1,2,2,3
11-14_23-55-00,121.571,25.083,0.0,3,8,8,8,98
11-14_23-55-00,121.547,25.053,0.0,14,8,15,6,113
11-14_23-55-00,121.491,25.073,0.0,9,13,16,21,188
11-14_23-55-00,121.517,25.083,0.0,7,9,12,11,78
11-14_23-55-00,121.463,25.083,0.0,15,13,8,16,307
11-14_23-55-00,121.601,25.053,0.0,10,13,16,9,124
11-14_23-55-00,121.495,25.033,0.0,8,9,11,5,88
11-14_23-55-00,121.465,25.063,0.0,4,2,3,5,52
11-14_23-55-00,121.541,25.023,0.0,5,8,12,11,153
11-14_23-55-00,121.645,25.063,0.0,2,5,2,0,27
11-14_23-55-00,121.543,25.003,0.0,10,5,9,6,171
11-14_23-55-00,121.497,25.013,0.0,0,1,1,0,7
11-14_23-55-00,121.483,25.063,0.0,10,13,9,12,123
11-14_23-55-00,121.615,25.093,0.0,0,0,0,0,1
11-14_23-55-00,121.467,25.043,0.0,0,3,8,0,25
11-14_23-55-00,121.537,25.063,0.0,7,10,15,11,101
11-14_23-55-00,121.599,25.073,0.0,3,2,1,4,88
11-14_23-55-00,121.471,25.003,0.0,12,10,10,15,167
11-14_23-55-00,121.549,25.033,0.0,7,13,10,15,249
11-14_23-55-00,121.653,25.073,0.0,6,2,2,1,35
11-14_23-55-00,121.575,25.043,0.0,8,14,23,17,237
11-14_23-55-00,121.493,25.053,0.0,12,12,19,7,228
11-14_23-55-00,121.545,25.073,0.0,3,5,4,9,16
11-14_23-55-00,121.627,25.063,0.0,1,2,7,2,26
11-14_23-55-00,121.525,25.003,0.0,10,27,18,12,166
11-14_23-55-00,121.623,25.013,0.0,0,1,0,1,4
11-14_23-55-00,121.621,25.033,0.0,1,0,0,0,0
11-14_23-55-00,121.523,25.023,0.0,14,13,19,17,265
11-14_23-55-00,121.489,25.093,0.0,2,1,0,2,9
11-14_23-55-00,121.567,25.033,0.0,3,13,13,6,78
11-14_23-55-00,121.577,25.023,0.0,2,0,1,1,18
11-14_23-55-00,121.515,25.013,0.0,19,21,90,28,331
11-14_23-55-00,121.539,25.043,0.0,9,16,22,28,269
11-14_23-55-00,121.473,25.087,0.0,6,8,11,3,127
11-14_23-55-00,121.529,25.067,0.0,12,7,8,11,220
11-14_23-55-00,121.505,25.037,0.0,3,21,17,11,226
11-14_23-55-00,121.561,25.017,0.0,4,7,3,4,76
11-14_23-55-00,121.501,25.077,0.0,2,5,1,7,80
11-14_23-55-00,121.585,25.047,0.0,7,10,9,11,195
11-14_23-55-00,121.531,25.047,0.0,8,19,18,9,93
11-14_23-55-00,121.533,25.027,0.0,5,7,8,19,243
11-14_23-55-00,121.535,25.007,0.0,8,16,13,17,155
11-14_23-55-00,121.481,25.007,0.0,7,5,6,1,77
11-14_23-55-00,121.611,25.057,0.0,3,6,6,3,34
11-14_23-55-00,121.609,25.077,0.0,1,2,5,8,95
11-14_23-55-00,121.583,25.067,0.0,3,4,11,3,30
11-14_23-55-00,121.559,25.037,0.0,8,7,13,13,260
11-14_23-55-00,121.581,25.087,0.0,0,0,0,1,6
11-14_23-55-00,121.613,25.037,0.0,1,2,1,12,29
11-14_23-55-00,121.519,25.077,0.0,4,3,2,11,49
11-14_23-55-00,121.507,25.017,0.0,2,3,6,4,26
11-14_23-55-00,121.499,25.007,0.0,2,8,16,13,141
11-14_23-55-00,121.573,25.077,0.0,1,3,0,1,30
11-14_23-55-00,121.579,25.017,0.0,0,0,1,0,4
11-14_23-55-00,121.491,25.087,0.0,2,6,1,4,34
11-14_23-55-00,121.525,25.017,0.0,2,4,4,6,54
11-14_23-55-00,121.521,25.057,0.0,12,16,29,18,316
11-14_23-55-00,121.475,25.067,0.0,3,2,18,5,59
11-14_23-55-00,121.527,25.087,0.0,6,9,6,5,94
11-14_23-55-00,121.627,25.077,0.0,4,4,5,1,12
11-14_23-55-00,121.479,25.027,0.0,8,10,13,9,186
11-14_23-55-00,121.557,25.057,0.0,8,11,9,14,145
11-14_23-55-00,121.577,25.037,0.0,13,12,20,13,350
11-14_23-55-00,121.469,25.037,0.0,3,2,0,4,7
11-14_23-55-00,121.637,25.067,0.0,8,15,20,11,226
11-14_23-55-00,121.551,25.027,0.0,12,13,22,33,382
11-14_23-55-00,121.467,25.057,0.0,7,4,1,6,50
11-14_23-55-00,121.477,25.047,0.0,0,3,6,0,24
11-14_23-55-00,121.523,25.037,0.0,1,1,5,2,53
11-14_23-55-00,121.601,25.067,0.0,6,5,5,1,79
11-14_23-55-00,121.629,25.057,0.0,2,2,3,3,37
11-14_23-55-00,121.471,25.017,0.0,7,12,28,19,121
11-14_23-55-00,121.517,25.097,0.0,2,0,5,10,30
11-14_23-55-00,121.655,25.053,0.0,0,0,0,0,13
11-14_23-55-00,121.575,25.057,0.0,2,4,5,10,115
11-14_23-55-00,121.593,25.043,0.0,4,0,3,3,37
11-14_23-55-00,121.461,25.013,0.0,5,11,13,9,111
11-14_23-55-00,121.535,25.083,0.0,0,1,2,2,50
11-14_23-55-00,121.589,25.083,0.0,6,5,11,4,170
11-14_23-55-00,121.509,25.073,0.0,2,2,2,7,10
11-14_23-55-00,121.549,25.047,0.0,10,15,10,20,163
11-14_23-55-00,121.573,25.063,0.0,0,2,0,1,36
11-14_23-55-00,121.519,25.063,0.0,7,10,23,14,178
11-14_23-55-00,121.469,25.023,0.0,7,26,39,23,295
11-14_23-55-00,121.493,25.067,0.0,12,12,18,13,238
11-14_23-55-00,121.463,25.097,0.0,0,1,0,2,1
11-14_23-55-00,121.465,25.077,0.0,5,4,10,6,29
11-14_23-55-00,121.507,25.093,0.0,3,2,3,5,51
11-14_23-55-00,121.521,25.043,0.0,4,6,12,5,120
11-14_23-55-00,121.565,25.053,0.0,18,20,27,19,340
11-14_23-55-00,121.599,25.087,0.0,5,3,6,7,72
11-14_23-55-00,121.497,25.027,0.0,10,10,10,3,219
11-14_23-55-00,121.655,25.067,0.0,20,10,8,15,265
11-14_23-55-00,121.597,25.003,0.0,4,1,3,3,13
11-14_23-55-00,121.487,25.023,0.0,1,3,2,3,18
11-14_23-55-00,121.489,25.003,0.0,3,4,6,3,38
11-14_23-55-00,121.591,25.063,0.0,2,7,3,3,17
11-14_23-55-00,121.511,25.067,0.0,5,2,7,6,199
11-14_23-55-00,121.481,25.083,0.0,9,18,20,20,186
11-14_23-55-00,121.569,25.013,0.0,0,0,0,0,2
11-14_23-55-00,121.593,25.057,0.0,2,9,9,5,118
11-14_23-55-00,121.619,25.053,0.0,10,2,4,6,103
11-14_23-55-00,121.511,25.053,0.0,15,8,13,19,295
11-14_23-55-00,121.483,25.077,0.0,6,15,13,7,150
11-14_23-55-00,121.461,25.027,0.0,7,8,10,12,153
11-14_23-55-00,121.563,25.087,0.0,2,7,12,8,249
11-14_23-55-00,121.565,25.067,0.0,3,1,5,3,103
11-14_23-55-00,121.541,25.037,0.0,3,8,5,3,60
11-14_23-55-00,121.591,25.077,0.0,2,4,11,4,85
11-14_23-55-00,121.589,25.097,0.0,0,0,1,0,2
11-14_23-55-00,121.569,25.027,0.0,11,13,14,14,244
11-14_23-55-00,121.543,25.017,0.0,10,6,9,11,33
11-14_23-55-00,121.619,25.067,0.0,4,7,13,10,99
11-14_23-55-00,121.643,25.097,0.0,0,0,0,0,3
11-14_23-55-00,121.517,25.007,0.0,12,17,29,21,356
11-14_23-55-00,121.509,25.087,0.0,12,11,17,9,120
11-14_23-55-00,121.621,25.047,0.0,1,2,2,1,12
11-14_23-55-00,121.487,25.037,0.0,0,0,3,0,0
11-14_23-55-00,121.539,25.057,0.0,8,15,22,26,227
11-14_23-55-00,121.485,25.057,0.0,17,12,18,17,282
11-14_23-55-00,121.645,25.077,0.0,2,6,2,1,27
11-14_23-55-00,121.515,25.027,0.0,11,9,13,6,149
11-14_23-55-00,121.463,25.007,0.0,13,10,14,11,255
11-14_23-55-00,121.567,25.047,0.0,6,2,14,8,46
11-14_23-55-00,121.535,25.097,0.0,1,5,1,1,27
11-14_23-55-00,121.513,25.047,0.0,12,14,14,15,201
11-14_23-55-00,121.531,25.073,0.0,0,1,2,3,3
11-14_23-55-00,121.509,25.023,0.0,4,8,12,7,44
11-14_23-55-00,121.533,25.053,0.0,17,20,11,10,236
11-14_23-55-00,121.613,25.063,0.0,6,7,13,7,111
11-14_23-55-00,121.615,25.043,0.0,1,2,6,4,24
11-14_23-55-00,121.565,25.003,0.0,2,3,7,3,31
11-14_23-55-00,121.541,25.063,0.0,13,9,16,5,186
11-14_23-55-00,121.499,25.033,0.0,8,6,17,13,97
11-14_23-55-00,121.493,25.003,0.0,3,10,11,10,99
11-14_23-55-00,121.557,25.083,0.0,2,7,4,2,89
11-14_23-55-00,121.477,25.073,0.0,9,4,9,6,55
11-14_23-55-00,121.559,25.063,0.0,8,2,3,5,36
11-14_23-55-00,121.515,25.053,0.0,13,11,19,8,221
11-14_23-55-00,121.575,25.083,0.0,16,8,16,14,296
11-14_23-55-00,121.549,25.073,0.0,4,2,2,3,19
